Date,Category,Order Quantity,IsHoliday,Year
2017-06-07,Desk,27.0,0,2017
2017-06-08,Table,29.6,0,2017
2017-06-08,Chair,47.0,0,2017
2017-06-08,Sofa,41.0,0,2017
2017-06-08,Cabinet,17.8,0,2017
2017-06-08,Bed,25.0,0,2017
2017-06-08,Desk,25.75,0,2017
2017-06-09,Table,31.700000000000003,0,2017
2017-06-09,Chair,42.0,0,2017
2017-06-09,Sofa,47.0,0,2017
2017-06-09,Cabinet,17.0,0,2017
2017-06-09,Bed,27.0,0,2017
2017-06-09,Desk,25.75,0,2017
2017-06-10,Table,29.6,1,2017
2017-06-10,Chair,17.0,1,2017
2017-06-10,Sofa,57.5,1,2017
2017-06-10,Cabinet,17.0,1,2017
2017-06-10,Bed,26.0,1,2017
2017-06-10,Desk,26.375,1,2017
2017-06-11,Table,20.15,1,2017
2017-06-11,Chair,77.0,1,2017
2017-06-11,Sofa,57.5,1,2017
2017-06-11,Cabinet,17.3,1,2017
2017-06-11,Bed,30.5,1,2017
2017-06-11,Desk,35.75,1,2017
2017-06-12,Table,27.5,0,2017
2017-06-12,Chair,47.0,0,2017
2017-06-12,Sofa,47.0,0,2017
2017-06-12,Cabinet,18.8,0,2017
2017-06-12,Bed,17.0,0,2017
2017-06-12,Desk,25.75,0,2017
2017-06-13,Table,19.1,0,2017
2017-06-13,Chair,27.0,0,2017
2017-06-13,Sofa,47.0,0,2017
2017-06-13,Cabinet,18.0,0,2017
2017-06-13,Bed,25.0,0,2017
2017-06-13,Desk,27.0,0,2017
2017-06-14,Table,38.0,0,2017
2017-06-14,Chair,32.0,0,2017
2017-06-14,Sofa,44.0,0,2017
2017-06-14,Cabinet,17.6,0,2017
2017-06-14,Bed,19.0,0,2017
2017-06-14,Desk,19.5,0,2017
2017-06-15,Table,23.3,0,2017
2017-06-15,Chair,57.0,0,2017
2017-06-15,Sofa,29.0,0,2017
2017-06-15,Cabinet,18.6,0,2017
2017-06-15,Bed,19.0,0,2017
2017-06-15,Desk,20.75,0,2017
2017-06-16,Table,29.6,0,2017
2017-06-16,Chair,57.0,0,2017
2017-06-16,Sofa,35.0,0,2017
2017-06-16,Cabinet,17.4,0,2017
2017-06-16,Bed,19.0,0,2017
2017-06-16,Desk,27.0,0,2017
2017-06-17,Table,26.450000000000003,1,2017
2017-06-17,Chair,69.5,1,2017
2017-06-17,Sofa,30.5,1,2017
2017-06-17,Cabinet,20.0,1,2017
2017-06-17,Bed,29.0,1,2017
2017-06-17,Desk,32.0,1,2017
2017-06-18,Table,45.35,1,2017
2017-06-18,Chair,32.0,1,2017
2017-06-18,Sofa,57.5,1,2017
2017-06-18,Cabinet,18.8,1,2017
2017-06-18,Bed,20.0,1,2017
2017-06-18,Desk,32.0,1,2017
2017-06-19,Table,25.4,0,2017
2017-06-19,Chair,57.0,0,2017
2017-06-19,Sofa,17.0,0,2017
2017-06-19,Cabinet,17.6,0,2017
2017-06-19,Bed,20.0,0,2017
2017-06-19,Desk,27.0,0,2017
2017-06-20,Table,29.6,0,2017
2017-06-20,Chair,37.0,0,2017
2017-06-20,Sofa,35.0,0,2017
2017-06-20,Cabinet,17.4,0,2017
2017-06-20,Bed,27.0,0,2017
2017-06-20,Desk,25.75,0,2017
2017-06-21,Table,35.900000000000006,0,2017
2017-06-21,Chair,17.0,0,2017
2017-06-21,Sofa,23.0,0,2017
2017-06-21,Cabinet,18.0,0,2017
2017-06-21,Bed,25.0,0,2017
2017-06-21,Desk,23.25,0,2017
2017-06-22,Table,33.8,0,2017
2017-06-22,Chair,42.0,0,2017
2017-06-22,Sofa,47.0,0,2017
2017-06-22,Cabinet,18.8,0,2017
2017-06-22,Bed,25.0,0,2017
2017-06-22,Desk,19.5,0,2017
2017-06-23,Table,19.1,0,2017
2017-06-23,Chair,37.0,0,2017
2017-06-23,Sofa,17.0,0,2017
2017-06-23,Cabinet,17.8,0,2017
2017-06-23,Bed,24.0,0,2017
2017-06-23,Desk,20.75,0,2017
2017-06-24,Table,26.450000000000003,1,2017
2017-06-24,Chair,32.0,1,2017
2017-06-24,Sofa,26.0,1,2017
2017-06-24,Cabinet,17.3,1,2017
2017-06-24,Bed,20.0,1,2017
2017-06-24,Desk,20.75,1,2017
2017-06-25,Table,17.0,1,2017
2017-06-25,Chair,17.0,1,2017
2017-06-25,Sofa,35.0,1,2017
2017-06-25,Cabinet,19.4,1,2017
2017-06-25,Bed,21.5,1,2017
2017-06-25,Desk,30.125,1,2017
2017-06-26,Table,35.900000000000006,0,2017
2017-06-26,Chair,52.0,0,2017
2017-06-26,Sofa,38.0,0,2017
2017-06-26,Cabinet,18.4,0,2017
2017-06-26,Bed,17.0,0,2017
2017-06-26,Desk,23.25,0,2017
2017-06-27,Table,25.4,0,2017
2017-06-27,Chair,17.0,0,2017
2017-06-27,Sofa,41.0,0,2017
2017-06-27,Cabinet,17.0,0,2017
2017-06-27,Bed,20.0,0,2017
2017-06-27,Desk,23.25,0,2017
2017-06-28,Table,31.700000000000003,0,2017
2017-06-28,Chair,37.0,0,2017
2017-06-28,Sofa,35.0,0,2017
2017-06-28,Cabinet,18.6,0,2017
2017-06-28,Bed,19.0,0,2017
2017-06-28,Desk,27.0,0,2017
2017-06-29,Table,27.5,0,2017
2017-06-29,Chair,42.0,0,2017
2017-06-29,Sofa,17.0,0,2017
2017-06-29,Cabinet,18.0,0,2017
2017-06-29,Bed,24.0,0,2017
2017-06-29,Desk,24.5,0,2017
2017-06-30,Table,19.1,0,2017
2017-06-30,Chair,57.0,0,2017
2017-06-30,Sofa,44.0,0,2017
2017-06-30,Cabinet,17.8,0,2017
2017-06-30,Bed,17.0,0,2017
2017-06-30,Desk,19.5,0,2017
2017-07-01,Table,83.15,1,2017
2017-07-01,Chair,219.5,1,2017
2017-07-01,Sofa,71.0,1,2017
2017-07-01,Cabinet,22.4,1,2017
2017-07-01,Bed,57.5,1,2017
2017-07-01,Desk,56.375,1,2017
2017-07-02,Table,26.450000000000003,1,2017
2017-07-02,Chair,17.0,1,2017
2017-07-02,Sofa,84.5,1,2017
2017-07-02,Cabinet,23.3,1,2017
2017-07-02,Bed,48.5,1,2017
2017-07-02,Desk,50.75,1,2017
2017-07-03,Table,17.0,0,2017
2017-07-03,Chair,17.0,0,2017
2017-07-03,Sofa,71.0,0,2017
2017-07-03,Cabinet,21.2,0,2017
2017-07-03,Bed,17.0,0,2017
2017-07-03,Desk,43.25,0,2017
2017-07-04,Table,42.2,0,2017
2017-07-04,Chair,122.0,0,2017
2017-07-04,Sofa,89.0,0,2017
2017-07-04,Cabinet,21.2,0,2017
2017-07-04,Bed,38.0,0,2017
2017-07-04,Desk,20.75,0,2017
2017-07-05,Table,42.2,0,2017
2017-07-05,Chair,77.0,0,2017
2017-07-05,Sofa,53.0,0,2017
2017-07-05,Cabinet,21.8,0,2017
2017-07-05,Bed,23.0,0,2017
2017-07-05,Desk,28.25,0,2017
2017-07-06,Table,54.800000000000004,0,2017
2017-07-06,Chair,32.0,0,2017
2017-07-06,Sofa,26.0,0,2017
2017-07-06,Cabinet,23.0,0,2017
2017-07-06,Bed,29.0,0,2017
2017-07-06,Desk,39.5,0,2017
2017-07-07,Table,17.0,0,2017
2017-07-07,Chair,137.0,0,2017
2017-07-07,Sofa,53.0,0,2017
2017-07-07,Cabinet,21.2,0,2017
2017-07-07,Bed,26.0,0,2017
2017-07-07,Desk,17.0,0,2017
2017-07-08,Table,26.450000000000003,1,2017
2017-07-08,Chair,39.5,1,2017
2017-07-08,Sofa,44.0,1,2017
2017-07-08,Cabinet,18.8,1,2017
2017-07-08,Bed,48.5,1,2017
2017-07-08,Desk,39.5,1,2017
2017-07-09,Table,54.800000000000004,1,2017
2017-07-09,Chair,17.0,1,2017
2017-07-09,Sofa,57.5,1,2017
2017-07-09,Cabinet,22.4,1,2017
2017-07-09,Bed,26.0,1,2017
2017-07-09,Desk,45.125,1,2017
2017-07-10,Table,29.6,0,2017
2017-07-10,Chair,62.0,0,2017
2017-07-10,Sofa,53.0,0,2017
2017-07-10,Cabinet,20.0,0,2017
2017-07-10,Bed,23.0,0,2017
2017-07-10,Desk,54.5,0,2017
2017-07-11,Table,29.6,0,2017
2017-07-11,Chair,137.0,0,2017
2017-07-11,Sofa,62.0,0,2017
2017-07-11,Cabinet,18.2,0,2017
2017-07-11,Bed,20.0,0,2017
2017-07-11,Desk,47.0,0,2017
2017-07-12,Table,61.1,0,2017
2017-07-12,Chair,77.0,0,2017
2017-07-12,Sofa,44.0,0,2017
2017-07-12,Cabinet,17.6,0,2017
2017-07-12,Bed,32.0,0,2017
2017-07-12,Desk,39.5,0,2017
2017-07-13,Table,17.0,0,2017
2017-07-13,Chair,137.0,0,2017
2017-07-13,Sofa,53.0,0,2017
2017-07-13,Cabinet,22.4,0,2017
2017-07-13,Bed,35.0,0,2017
2017-07-13,Desk,28.25,0,2017
2017-07-14,Table,54.800000000000004,0,2017
2017-07-14,Chair,122.0,0,2017
2017-07-14,Sofa,26.0,0,2017
2017-07-14,Cabinet,21.8,0,2017
2017-07-14,Bed,41.0,0,2017
2017-07-14,Desk,50.75,0,2017
2017-07-15,Table,45.35,1,2017
2017-07-15,Chair,129.5,1,2017
2017-07-15,Sofa,111.5,1,2017
2017-07-15,Cabinet,19.7,1,2017
2017-07-15,Bed,21.5,1,2017
2017-07-15,Desk,17.0,1,2017
2017-07-16,Table,54.800000000000004,1,2017
2017-07-16,Chair,152.0,1,2017
2017-07-16,Sofa,44.0,1,2017
2017-07-16,Cabinet,17.0,1,2017
2017-07-16,Bed,35.0,1,2017
2017-07-16,Desk,22.625,1,2017
2017-07-17,Table,23.3,0,2017
2017-07-17,Chair,32.0,0,2017
2017-07-17,Sofa,26.0,0,2017
2017-07-17,Cabinet,23.0,0,2017
2017-07-17,Bed,41.0,0,2017
2017-07-17,Desk,35.75,0,2017
2017-07-18,Table,61.1,0,2017
2017-07-18,Chair,47.0,0,2017
2017-07-18,Sofa,80.0,0,2017
2017-07-18,Cabinet,18.8,0,2017
2017-07-18,Bed,32.0,0,2017
2017-07-18,Desk,43.25,0,2017
2017-07-19,Table,29.6,0,2017
2017-07-19,Chair,62.0,0,2017
2017-07-19,Sofa,71.0,0,2017
2017-07-19,Cabinet,17.0,0,2017
2017-07-19,Bed,26.0,0,2017
2017-07-19,Desk,24.5,0,2017
2017-07-20,Table,80.0,0,2017
2017-07-20,Chair,152.0,0,2017
2017-07-20,Sofa,53.0,0,2017
2017-07-20,Cabinet,21.8,0,2017
2017-07-20,Bed,47.0,0,2017
2017-07-20,Desk,20.75,0,2017
2017-07-21,Table,73.7,0,2017
2017-07-21,Chair,32.0,0,2017
2017-07-21,Sofa,35.0,0,2017
2017-07-21,Cabinet,23.0,0,2017
2017-07-21,Bed,32.0,0,2017
2017-07-21,Desk,17.0,0,2017
2017-07-22,Table,92.60000000000001,1,2017
2017-07-22,Chair,219.5,1,2017
2017-07-22,Sofa,71.0,1,2017
2017-07-22,Cabinet,23.3,1,2017
2017-07-22,Bed,17.0,1,2017
2017-07-22,Desk,22.625,1,2017
2017-07-23,Table,92.60000000000001,1,2017
2017-07-23,Chair,174.5,1,2017
2017-07-23,Sofa,111.5,1,2017
2017-07-23,Cabinet,26.0,1,2017
2017-07-23,Bed,57.5,1,2017
2017-07-23,Desk,50.75,1,2017
2017-07-24,Table,61.1,0,2017
2017-07-24,Chair,47.0,0,2017
2017-07-24,Sofa,89.0,0,2017
2017-07-24,Cabinet,17.0,0,2017
2017-07-24,Bed,47.0,0,2017
2017-07-24,Desk,47.0,0,2017
2017-07-25,Table,23.3,0,2017
2017-07-25,Chair,122.0,0,2017
2017-07-25,Sofa,26.0,0,2017
2017-07-25,Cabinet,20.6,0,2017
2017-07-25,Bed,26.0,0,2017
2017-07-25,Desk,39.5,0,2017
2017-07-26,Table,17.0,0,2017
2017-07-26,Chair,92.0,0,2017
2017-07-26,Sofa,35.0,0,2017
2017-07-26,Cabinet,21.8,0,2017
2017-07-26,Bed,29.0,0,2017
2017-07-26,Desk,32.0,0,2017
2017-07-27,Table,29.6,0,2017
2017-07-27,Chair,62.0,0,2017
2017-07-27,Sofa,35.0,0,2017
2017-07-27,Cabinet,19.4,0,2017
2017-07-27,Bed,47.0,0,2017
2017-07-27,Desk,35.75,0,2017
2017-07-28,Table,67.4,0,2017
2017-07-28,Chair,62.0,0,2017
2017-07-28,Sofa,26.0,0,2017
2017-07-28,Cabinet,23.0,0,2017
2017-07-28,Bed,23.0,0,2017
2017-07-28,Desk,39.5,0,2017
2017-07-29,Table,92.60000000000001,1,2017
2017-07-29,Chair,84.5,1,2017
2017-07-29,Sofa,111.5,1,2017
2017-07-29,Cabinet,24.200000000000003,1,2017
2017-07-29,Bed,39.5,1,2017
2017-07-29,Desk,17.0,1,2017
2017-07-30,Table,92.60000000000001,1,2017
2017-07-30,Chair,84.5,1,2017
2017-07-30,Sofa,98.0,1,2017
2017-07-30,Cabinet,24.200000000000003,1,2017
2017-07-30,Bed,62.0,1,2017
2017-07-30,Desk,45.125,1,2017
2017-07-31,Table,42.2,0,2017
2017-07-31,Chair,152.0,0,2017
2017-07-31,Sofa,44.0,0,2017
2017-07-31,Cabinet,17.6,0,2017
2017-07-31,Bed,17.0,0,2017
2017-07-31,Desk,17.0,0,2017
2017-08-01,Table,174.5,0,2017
2017-08-01,Chair,767.0,0,2017
2017-08-01,Sofa,242.0,0,2017
2017-08-01,Cabinet,32.0,0,2017
2017-08-01,Bed,167.0,0,2017
2017-08-01,Desk,35.75,0,2017
2017-08-02,Table,174.5,0,2017
2017-08-02,Chair,467.0,0,2017
2017-08-02,Sofa,467.0,0,2017
2017-08-02,Cabinet,44.0,0,2017
2017-08-02,Bed,77.0,0,2017
2017-08-02,Desk,110.75,0,2017
2017-08-03,Table,174.5,0,2017
2017-08-03,Chair,317.0,0,2017
2017-08-03,Sofa,377.0,0,2017
2017-08-03,Cabinet,17.0,0,2017
2017-08-03,Bed,137.0,0,2017
2017-08-03,Desk,110.75,0,2017
2017-08-04,Table,174.5,0,2017
2017-08-04,Chair,542.0,0,2017
2017-08-04,Sofa,422.0,0,2017
2017-08-04,Cabinet,20.0,0,2017
2017-08-04,Bed,137.0,0,2017
2017-08-04,Desk,110.75,0,2017
2017-08-05,Table,158.75,1,2017
2017-08-05,Chair,1142.0,1,2017
2017-08-05,Sofa,84.5,1,2017
2017-08-05,Cabinet,48.5,1,2017
2017-08-05,Bed,107.0,1,2017
2017-08-05,Desk,298.25,1,2017
2017-08-06,Table,489.5,1,2017
2017-08-06,Chair,1142.0,1,2017
2017-08-06,Sofa,287.0,1,2017
2017-08-06,Cabinet,35.0,1,2017
2017-08-06,Bed,107.0,1,2017
2017-08-06,Desk,157.625,1,2017
2017-08-07,Table,237.5,0,2017
2017-08-07,Chair,317.0,0,2017
2017-08-07,Sofa,62.0,0,2017
2017-08-07,Cabinet,41.0,0,2017
2017-08-07,Bed,47.0,0,2017
2017-08-07,Desk,110.75,0,2017
2017-08-08,Table,80.0,0,2017
2017-08-08,Chair,542.0,0,2017
2017-08-08,Sofa,287.0,0,2017
2017-08-08,Cabinet,47.0,0,2017
2017-08-08,Bed,77.0,0,2017
2017-08-08,Desk,54.5,0,2017
2017-08-09,Table,17.0,0,2017
2017-08-09,Chair,242.0,0,2017
2017-08-09,Sofa,287.0,0,2017
2017-08-09,Cabinet,26.0,0,2017
2017-08-09,Bed,137.0,0,2017
2017-08-09,Desk,110.75,0,2017
2017-08-10,Table,17.0,0,2017
2017-08-10,Chair,242.0,0,2017
2017-08-10,Sofa,62.0,0,2017
2017-08-10,Cabinet,23.0,0,2017
2017-08-10,Bed,32.0,0,2017
2017-08-10,Desk,110.75,0,2017
2017-08-11,Table,17.0,0,2017
2017-08-11,Chair,392.0,0,2017
2017-08-11,Sofa,422.0,0,2017
2017-08-11,Cabinet,32.0,0,2017
2017-08-11,Bed,17.0,0,2017
2017-08-11,Desk,110.75,0,2017
2017-08-12,Table,489.5,1,2017
2017-08-12,Chair,579.5,1,2017
2017-08-12,Sofa,624.5,1,2017
2017-08-12,Cabinet,26.0,1,2017
2017-08-12,Bed,107.0,1,2017
2017-08-12,Desk,17.0,1,2017
2017-08-13,Table,489.5,1,2017
2017-08-13,Chair,354.5,1,2017
2017-08-13,Sofa,692.0,1,2017
2017-08-13,Cabinet,21.5,1,2017
2017-08-13,Bed,174.5,1,2017
2017-08-13,Desk,73.25,1,2017
2017-08-14,Table,174.5,0,2017
2017-08-14,Chair,467.0,0,2017
2017-08-14,Sofa,422.0,0,2017
2017-08-14,Cabinet,35.0,0,2017
2017-08-14,Bed,137.0,0,2017
2017-08-14,Desk,17.0,0,2017
2017-08-15,Table,332.0,0,2017
2017-08-15,Chair,617.0,0,2017
2017-08-15,Sofa,467.0,0,2017
2017-08-15,Cabinet,26.0,0,2017
2017-08-15,Bed,167.0,0,2017
2017-08-15,Desk,35.75,0,2017
2017-08-16,Table,269.0,0,2017
2017-08-16,Chair,692.0,0,2017
2017-08-16,Sofa,287.0,0,2017
2017-08-16,Cabinet,38.0,0,2017
2017-08-16,Bed,32.0,0,2017
2017-08-16,Desk,110.75,0,2017
2017-08-17,Table,332.0,0,2017
2017-08-17,Chair,17.0,0,2017
2017-08-17,Sofa,332.0,0,2017
2017-08-17,Cabinet,44.0,0,2017
2017-08-17,Bed,77.0,0,2017
2017-08-17,Desk,167.0,0,2017
2017-08-18,Table,143.0,0,2017
2017-08-18,Chair,17.0,0,2017
2017-08-18,Sofa,17.0,0,2017
2017-08-18,Cabinet,41.0,0,2017
2017-08-18,Bed,152.0,0,2017
2017-08-18,Desk,110.75,0,2017
2017-08-19,Table,300.5,1,2017
2017-08-19,Chair,242.0,1,2017
2017-08-19,Sofa,287.0,1,2017
2017-08-19,Cabinet,35.0,1,2017
2017-08-19,Bed,84.5,1,2017
2017-08-19,Desk,129.5,1,2017
2017-08-20,Table,17.0,1,2017
2017-08-20,Chair,1142.0,1,2017
2017-08-20,Sofa,219.5,1,2017
2017-08-20,Cabinet,21.5,1,2017
2017-08-20,Bed,107.0,1,2017
2017-08-20,Desk,129.5,1,2017
2017-08-21,Table,269.0,0,2017
2017-08-21,Chair,317.0,0,2017
2017-08-21,Sofa,467.0,0,2017
2017-08-21,Cabinet,17.0,0,2017
2017-08-21,Bed,47.0,0,2017
2017-08-21,Desk,73.25,0,2017
2017-08-22,Table,80.0,0,2017
2017-08-22,Chair,542.0,0,2017
2017-08-22,Sofa,17.0,0,2017
2017-08-22,Cabinet,23.0,0,2017
2017-08-22,Bed,122.0,0,2017
2017-08-22,Desk,73.25,0,2017
2017-08-23,Table,269.0,0,2017
2017-08-23,Chair,692.0,0,2017
2017-08-23,Sofa,242.0,0,2017
2017-08-23,Cabinet,17.0,0,2017
2017-08-23,Bed,167.0,0,2017
2017-08-23,Desk,185.75,0,2017
2017-08-24,Table,111.50000000000001,0,2017
2017-08-24,Chair,17.0,0,2017
2017-08-24,Sofa,287.0,0,2017
2017-08-24,Cabinet,23.0,0,2017
2017-08-24,Bed,77.0,0,2017
2017-08-24,Desk,73.25,0,2017
2017-08-25,Table,174.5,0,2017
2017-08-25,Chair,392.0,0,2017
2017-08-25,Sofa,152.0,0,2017
2017-08-25,Cabinet,32.0,0,2017
2017-08-25,Bed,137.0,0,2017
2017-08-25,Desk,54.5,0,2017
2017-08-26,Table,395.00000000000006,1,2017
2017-08-26,Chair,354.5,1,2017
2017-08-26,Sofa,17.0,1,2017
2017-08-26,Cabinet,57.50000000000001,1,2017
2017-08-26,Bed,107.0,1,2017
2017-08-26,Desk,101.375,1,2017
2017-08-27,Table,347.75,1,2017
2017-08-27,Chair,467.0,1,2017
2017-08-27,Sofa,489.5,1,2017
2017-08-27,Cabinet,35.0,1,2017
2017-08-27,Bed,129.5,1,2017
2017-08-27,Desk,73.25,1,2017
2017-08-28,Table,111.50000000000001,0,2017
2017-08-28,Chair,767.0,0,2017
2017-08-28,Sofa,287.0,0,2017
2017-08-28,Cabinet,17.0,0,2017
2017-08-28,Bed,32.0,0,2017
2017-08-28,Desk,92.0,0,2017
2017-08-29,Table,332.0,0,2017
2017-08-29,Chair,617.0,0,2017
2017-08-29,Sofa,62.0,0,2017
2017-08-29,Cabinet,26.0,0,2017
2017-08-29,Bed,32.0,0,2017
2017-08-29,Desk,204.5,0,2017
2017-08-30,Table,17.0,0,2017
2017-08-30,Chair,542.0,0,2017
2017-08-30,Sofa,242.0,0,2017
2017-08-30,Cabinet,32.0,0,2017
2017-08-30,Bed,47.0,0,2017
2017-08-30,Desk,110.75,0,2017
2017-08-31,Table,206.00000000000003,0,2017
2017-08-31,Chair,242.0,0,2017
2017-08-31,Sofa,287.0,0,2017
2017-08-31,Cabinet,35.0,0,2017
2017-08-31,Bed,77.0,0,2017
2017-08-31,Desk,73.25,0,2017
2017-09-01,Table,23.3,0,2017
2017-09-01,Chair,122.0,0,2017
2017-09-01,Sofa,98.0,0,2017
2017-09-01,Cabinet,21.2,0,2017
2017-09-01,Bed,38.0,0,2017
2017-09-01,Desk,43.25,0,2017
2017-09-02,Table,17.0,1,2017
2017-09-02,Chair,129.5,1,2017
2017-09-02,Sofa,44.0,1,2017
2017-09-02,Cabinet,17.0,1,2017
2017-09-02,Bed,30.5,1,2017
2017-09-02,Desk,73.25,1,2017
2017-09-03,Table,17.0,1,2017
2017-09-03,Chair,219.5,1,2017
2017-09-03,Sofa,44.0,1,2017
2017-09-03,Cabinet,23.3,1,2017
2017-09-03,Bed,30.5,1,2017
2017-09-03,Desk,33.875,1,2017
2017-09-04,Table,61.1,0,2017
2017-09-04,Chair,122.0,0,2017
2017-09-04,Sofa,89.0,0,2017
2017-09-04,Cabinet,19.4,0,2017
2017-09-04,Bed,44.0,0,2017
2017-09-04,Desk,47.0,0,2017
2017-09-05,Table,67.4,0,2017
2017-09-05,Chair,167.0,0,2017
2017-09-05,Sofa,17.0,0,2017
2017-09-05,Cabinet,21.2,0,2017
2017-09-05,Bed,38.0,0,2017
2017-09-05,Desk,17.0,0,2017
2017-09-06,Table,61.1,0,2017
2017-09-06,Chair,107.0,0,2017
2017-09-06,Sofa,107.0,0,2017
2017-09-06,Cabinet,19.4,0,2017
2017-09-06,Bed,23.0,0,2017
2017-09-06,Desk,47.0,0,2017
2017-09-07,Table,61.1,0,2017
2017-09-07,Chair,122.0,0,2017
2017-09-07,Sofa,26.0,0,2017
2017-09-07,Cabinet,19.4,0,2017
2017-09-07,Bed,32.0,0,2017
2017-09-07,Desk,28.25,0,2017
2017-09-08,Table,42.2,0,2017
2017-09-08,Chair,152.0,0,2017
2017-09-08,Sofa,53.0,0,2017
2017-09-08,Cabinet,19.4,0,2017
2017-09-08,Bed,26.0,0,2017
2017-09-08,Desk,47.0,0,2017
2017-09-09,Table,83.15,1,2017
2017-09-09,Chair,107.0,1,2017
2017-09-09,Sofa,138.5,1,2017
2017-09-09,Cabinet,22.4,1,2017
2017-09-09,Bed,48.5,1,2017
2017-09-09,Desk,50.75,1,2017
2017-09-10,Table,92.60000000000001,1,2017
2017-09-10,Chair,152.0,1,2017
2017-09-10,Sofa,152.0,1,2017
2017-09-10,Cabinet,21.5,1,2017
2017-09-10,Bed,57.5,1,2017
2017-09-10,Desk,50.75,1,2017
2017-09-11,Table,29.6,0,2017
2017-09-11,Chair,92.0,0,2017
2017-09-11,Sofa,80.0,0,2017
2017-09-11,Cabinet,20.6,0,2017
2017-09-11,Bed,32.0,0,2017
2017-09-11,Desk,24.5,0,2017
2017-09-12,Table,54.800000000000004,0,2017
2017-09-12,Chair,92.0,0,2017
2017-09-12,Sofa,44.0,0,2017
2017-09-12,Cabinet,19.4,0,2017
2017-09-12,Bed,38.0,0,2017
2017-09-12,Desk,47.0,0,2017
2017-09-13,Table,67.4,0,2017
2017-09-13,Chair,62.0,0,2017
2017-09-13,Sofa,26.0,0,2017
2017-09-13,Cabinet,21.8,0,2017
2017-09-13,Bed,35.0,0,2017
2017-09-13,Desk,54.5,0,2017
2017-09-14,Table,23.3,0,2017
2017-09-14,Chair,152.0,0,2017
2017-09-14,Sofa,26.0,0,2017
2017-09-14,Cabinet,21.2,0,2017
2017-09-14,Bed,38.0,0,2017
2017-09-14,Desk,47.0,0,2017
2017-09-15,Table,42.2,0,2017
2017-09-15,Chair,167.0,0,2017
2017-09-15,Sofa,98.0,0,2017
2017-09-15,Cabinet,17.0,0,2017
2017-09-15,Bed,26.0,0,2017
2017-09-15,Desk,20.75,0,2017
2017-09-16,Table,26.450000000000003,1,2017
2017-09-16,Chair,152.0,1,2017
2017-09-16,Sofa,71.0,1,2017
2017-09-16,Cabinet,26.0,1,2017
2017-09-16,Bed,44.0,1,2017
2017-09-16,Desk,56.375,1,2017
2017-09-17,Table,92.60000000000001,1,2017
2017-09-17,Chair,39.5,1,2017
2017-09-17,Sofa,98.0,1,2017
2017-09-17,Cabinet,26.0,1,2017
2017-09-17,Bed,48.5,1,2017
2017-09-17,Desk,17.0,1,2017
2017-09-18,Table,61.1,0,2017
2017-09-18,Chair,137.0,0,2017
2017-09-18,Sofa,35.0,0,2017
2017-09-18,Cabinet,18.2,0,2017
2017-09-18,Bed,26.0,0,2017
2017-09-18,Desk,24.5,0,2017
2017-09-19,Table,17.0,0,2017
2017-09-19,Chair,122.0,0,2017
2017-09-19,Sofa,35.0,0,2017
2017-09-19,Cabinet,17.6,0,2017
2017-09-19,Bed,47.0,0,2017
2017-09-19,Desk,17.0,0,2017
2017-09-20,Table,48.5,0,2017
2017-09-20,Chair,137.0,0,2017
2017-09-20,Sofa,107.0,0,2017
2017-09-20,Cabinet,21.8,0,2017
2017-09-20,Bed,29.0,0,2017
2017-09-20,Desk,32.0,0,2017
2017-09-21,Table,29.6,0,2017
2017-09-21,Chair,92.0,0,2017
2017-09-21,Sofa,53.0,0,2017
2017-09-21,Cabinet,21.2,0,2017
2017-09-21,Bed,17.0,0,2017
2017-09-21,Desk,39.5,0,2017
2017-09-22,Table,48.5,0,2017
2017-09-22,Chair,77.0,0,2017
2017-09-22,Sofa,62.0,0,2017
2017-09-22,Cabinet,18.2,0,2017
2017-09-22,Bed,17.0,0,2017
2017-09-22,Desk,20.75,0,2017
2017-09-23,Table,17.0,1,2017
2017-09-23,Chair,84.5,1,2017
2017-09-23,Sofa,98.0,1,2017
2017-09-23,Cabinet,19.7,1,2017
2017-09-23,Bed,53.0,1,2017
2017-09-23,Desk,28.25,1,2017
2017-09-24,Table,92.60000000000001,1,2017
2017-09-24,Chair,174.5,1,2017
2017-09-24,Sofa,57.5,1,2017
2017-09-24,Cabinet,23.3,1,2017
2017-09-24,Bed,35.0,1,2017
2017-09-24,Desk,28.25,1,2017
2017-09-25,Table,73.7,0,2017
2017-09-25,Chair,152.0,0,2017
2017-09-25,Sofa,89.0,0,2017
2017-09-25,Cabinet,19.4,0,2017
2017-09-25,Bed,23.0,0,2017
2017-09-25,Desk,35.75,0,2017
2017-09-26,Table,80.0,0,2017
2017-09-26,Chair,137.0,0,2017
2017-09-26,Sofa,44.0,0,2017
2017-09-26,Cabinet,19.4,0,2017
2017-09-26,Bed,20.0,0,2017
2017-09-26,Desk,47.0,0,2017
2017-09-27,Table,23.3,0,2017
2017-09-27,Chair,47.0,0,2017
2017-09-27,Sofa,107.0,0,2017
2017-09-27,Cabinet,20.6,0,2017
2017-09-27,Bed,44.0,0,2017
2017-09-27,Desk,24.5,0,2017
2017-09-28,Table,42.2,0,2017
2017-09-28,Chair,92.0,0,2017
2017-09-28,Sofa,71.0,0,2017
2017-09-28,Cabinet,21.8,0,2017
2017-09-28,Bed,38.0,0,2017
2017-09-28,Desk,24.5,0,2017
2017-09-29,Table,48.5,0,2017
2017-09-29,Chair,77.0,0,2017
